cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,877,0,0,0,0,0,0,0,0,4779659,1640707,551154,177641,87846,0,0,0,0,0,0,0,0,0,0
0,911,0,0,0,0,0,0,0,0,3987923,1664424,553637,194553,114515,0,0,0,0,0,0,0,0,0,0
0,774,0,0,0,0,0,0,0,0,4058217,1633618,536485,167073,88594,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,1633622,1160744,492569,290579,77250,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,80545,123562,63268,43569,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,1646488,329266,195823,132770,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,75559,111276,67349,56214,1356,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,74930,70338,40136,34427,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,1206577,502922,272091,187387,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,190743,68310,32902,19960,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,189086,56534,23196,10364,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,181981,57316,25817,13171,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,179904,67256,34049,22186,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,236754,55640,24022,10484,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,178466,48326,19608,7016,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,177769,51230,21288,8833,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,183690,66175,31425,18916,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,1383351,375129,172937,112613,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,140176,230074,113525,146410,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,855902,209245,93023,51289,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,96562,163167,74819,45889,878,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,92913,136275,54689,24257,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,96860,183306,98459,73222,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,62149,78768,25546,64921,55842,0,0,0,0,0,0,0,0,0,0
0,2177,0,0,0,0,0,0,0,0,13406191,6948973,2625235,1584493,723765,0,0,0,0,0,0,0,0,0,0
